Smart AI Feedback & Rubric Support,Chấm điểm thông minh & Hỗ trợ rubric
Smart Chatbot,Chatbot thông minh
Smart Essay Grading,Chấm Điểm Tự Luận AI
Smart Multiple Choice Grading,Chấm điểm trắc nghiệm thông minh
Smart search system,Hệ thống tra cứu thông minh
Smart Student Chatbot,Chatbot sinh viên thông minh
Socratic AI,AI Socrates
Socratic AI Tutor,Gia sư AI Socratic
Socratic Method,Phương pháp Socrates
Socratic Suggestion,Gợi ý Socratic
Socratic Tutor,Gia sư Socratic
Sold Out,Bán hết
Solution Question,Câu hỏi giải pháp
Solved {0} out of {1} words,Đã giải quyết được {0} trong tổng số {1} từ
Sort,Sắp xếp
Sort by,Sắp xếp theo
Sort items in the correct order,Sắp xếp các mục theo đúng thứ tự
Source,Nguồn
Source Document,Tài liệu nguồn
Special additional requirements,Yêu cầu bổ sung đặc biệt
Specialized,Chuyên ngành
Speed,Tốc độ
Spin and collect points with luck,Quay và thu thập điểm một cách may mắn
Spin the Wheel,Quay bánh xe
SPIN!,SPIN!
Spinning...,Đang quay...
Spins left: {0},Còn {0} lượt quay
Standard Quiz,Câu đố tiêu chuẩn
Start,Bắt đầu
Start Batch,Bắt đầu lớp chấm
Start Batch Grading,Bắt đầu chấm điểm hàng loạt
Start chatting to receive suggestions,Hãy bắt đầu trò chuyện để nhận gợi ý
Start creating,Bắt đầu tạo
Start creating your first exercise with AI help today.,Bắt đầu tạo bài tập đầu tiên với sự trợ giúp của AI ngay hôm nay.
Start Date,Ngày bắt đầu
Start discussion,Bắt đầu thảo luận
Start Grading,Bắt đầu chấm bài
Start Grading Exams,Bắt đầu chấm thi
Start Learning,Bắt đầu học
Start learning to earn badges!,Bắt đầu học để kiếm huy hiệu!
Start the Quiz,Bắt đầu bài kiểm tra
Start Time,Thời gian bắt đầu
Starter Prompts,Lời nhắc bắt đầu
State/Province,Tiểu bang/Tỉnh
Statistics,Thống kê
Status,Trạng thái
Status/Percentage,Trạng thái/Phần trăm
Step 1 — Compute Δ · 1.0/1.0 ✓,Bước 1 — Tính Δ · 1.0/1.0 ✓
Step 2 — Compute roots · 1.0/1.0 ✓,Bước 2 — Tìm nghiệm · 1.0/1.0 ✓
Step 3 — Conclusion · 0.5/1.0 ~,Bước 3 — Kết luận · 0.5/1.0 ~
Step-by-step for Math · Physics · Chemistry,Chấm điểm theo từng bước Toán - Lý - Hoá
Stop marking,Dừng chấm
streak,chuỗi
Strength: You are passing consistently in most recent evaluations.,Điểm mạnh: Bạn luôn đạt điểm cao trong hầu hết các bài đánh giá gần đây.
Strength: You are still active and generating data for targeted coaching.,Điểm mạnh: Bạn vẫn đang hoạt động và tạo ra dữ liệu cho mục tiêu huấn luyện.
Strength: You show strong understanding across recent assessments.,Điểm mạnh: Bạn thể hiện sự hiểu biết sâu sắc qua các đánh giá gần đây.
Strength: Your participation has started and the system is ready to track your learning progress.,Điểm mạnh: Sự tham gia của bạn đã bắt đầu và hệ thống sẵn sàng theo dõi tiến trình học tập của bạn.
STRENGTHS,ĐIỂM MẠNH
Student,Sinh viên
Student counts per score range,Số lượng học sinh theo khung điểm
Student enrolled successfully,Sinh viên đăng ký thành công
Student ID,Mã học sinh
Student ID / SBD,Số báo danh / ID
Student Name,Tên học sinh
Student Progress,Sự tiến bộ của học sinh
Student Reviews,Nhận xét của sinh viên
Student SBD,Student SBD
Student Score Analytics,Phân tích điểm học sinh
Student submission image,Hình ảnh bài nộp của sinh viên
Student Tools,Công cụ dành cho sinh viên
Student understands Δ computation and roots well. Two errors: (1) missing solution set S in Q2; (2) wrong sign for no-solution condition in Q3. Suggest −0.5 each.,Học sinh hiểu tốt cách tính Δ và nghiệm. Có 2 điểm trừ: (1) thiếu tập kết luận; (2) sai điều kiện vô nghiệm. Đề xuất trừ 0.5đ mỗi lỗi.
Students,Học sinh
students,sinh viên
Students deleted successfully,Học sinh đã được xóa thành công
students struggled with this part,học sinh gặp khó khăn ở phần này
Study Hours,Giờ học
Subject,Chủ thể
Subject is required,Chủ đề là bắt buộc
Submission,Gửi
Submission by,Gửi bởi
Submission History,Lịch sử Bài làm
Submission saved!,Đã lưu bài nộp!
Submission Type,Loại bài nộp
Submissions,bài nộp
Submissions deleted successfully,Đã xóa bài gửi thành công
Submit,Gửi
Submit and Continue,Gửi và tiếp tục
Submit Feedback,Gửi phản hồi
Submit for Review,Gửi để xét duyệt
"Submit your resume to proceed with your application for this position. Upon submission, it will be shared with the job poster.","Gửi sơ yếu lý lịch của bạn để tiếp tục nộp đơn cho vị trí này. Sau khi gửi, nó sẽ được chia sẻ với người đăng việc làm."
Submitted,Đã gửi
Successfully enrolled in program,Đã đăng ký thành công vào chương trình
Successfully saved all progress and scores to the system!,Đã lưu thành công toàn bộ tiến độ và điểm số vào hệ thống!
Suggest me how to do this exercise (no answers given),Gợi ý tớ cách làm bài tập này (không cho đáp án)
Suggested Flow,Quy trình gợi ý
Suggested Questions,Câu hỏi gợi ý
Summary,Bản tóm tắt
Sunday,Chủ nhật
"Supports .doc, .docx, .pdf (Max 10MB)","Hỗ trợ .doc, .docx, .pdf (Tối đa 10MB)"
Supports all image formats and allows multiple files.,Hỗ trợ mọi định dạng ảnh và cho phép nhiều tệp.
"Supports PDF, DOCX, TXT max 20MB","Hỗ trợ PDF, DOCX, TXT tối đa 20MB"
SVG contains potentially unsafe content.,SVG chứa nội dung có thể không an toàn.
Swatches,mẫu màu
Switch between objective and essay workflows instantly.,Chuyển đổi ngay giữa quy trình chấm trắc nghiệm và tự luận.
Sync failed: ,Đồng bộ thất bại: 
Sync LMS,Đồng bộ LMS
Syncing...,Đang đồng bộ...
System Configurations,Cấu hình hệ thống
System is ready,Hệ thống đang sẵn sàng
System is ready.,Hệ thống đã sẵn sàng.
System Quizzes,Danh sách bài kiểm tra hệ thống
Sửa,Chỉnh sửa
Sửa thông tin học sinh,Edit thông tin học sinh
Tags,Thẻ
taken,đã thực hiện
Tap,Vỗ nhẹ
Target Audience,Học sinh mục tiêu
Target Course (LMS Course),Khóa học đích (LMS Course)
Tasks,Nhiệm vụ
Teacher,Giáo viên
Teacher Comments,Giáo viên nhận xét
Teacher Tools,Công cụ dành cho giáo viên
Template,Bản mẫu
Test Cases,Trường hợp thử nghiệm
Test Quiz,Kiểm tra bài kiểm tra
Test this Exercise,Kiểm tra bài tập này
Test {0},Kiểm tra {0}
Text,Chữ
Text Assignments Only,Chỉ hiển thị bài tập tự luận Text
Thank you for providing your feedback.,Cảm ơn bạn đã cung cấp phản hồi của bạn.
The deadline to schedule evaluations has passed. Please contact the Instructor for assistance.,Đã quá hạn lên lịch đánh giá. Vui lòng liên hệ giảng viên để được hỗ trợ.
The first row must be the header with column names like: question,type
The last day to schedule your evaluations is,Ngày cuối cùng để lên lịch đánh giá là
The page will automatically reload after changing the language to apply the changes.,Trang sẽ tự động tải lại sau khi thay đổi ngôn ngữ để áp dụng các thay đổi.
The Socratic method doesn't give direct answers but uses guiding questions to help you find the solution. Think carefully before answering!,Phương pháp Socratic không đưa ra câu trả lời trực tiếp mà dùng các câu hỏi gợi mở để giúp bạn tự tìm ra hướng giải quyết. Hãy suy nghĩ cẩn thận trước khi trả lời nhé!
The system supports automatic scoring for multiple-choice and essay tests.,Hệ thống hỗ trợ chấm điểm tự động cho bài thi trắc nghiệm và tự luận.
The system will clear chat history and regrade this submission. Are you sure?,Hệ thống sẽ xoá lịch sử chat và thực hiện chấm lại bài làm này. Bạn có chắc chắn?
There are no chapters in this course. Create and manage chapters from here.,Không có chương nào trong khóa học này. Tạo và quản lý các chương từ đây.
There are no courses currently. Create your first course to get started!,Hiện chưa có khóa học nào. Hãy tạo khóa học đầu tiên để bắt đầu!
There are no courses currently. Keep an eye out for fresh learning experiences are on the way!,Hiện tại không có khóa học nào. Hãy chú ý đón chờ những trải nghiệm học tập mới đang trên đường đến!
There are no live courses on this site.,Không có khóa học đang mở trên trang này.
There are no quizzes currently. Keep an eye out for fresh learning experiences are on the way!,Hiện tại không có bài kiểm tra nào. Hãy chú ý đón chờ những trải nghiệm học tập mới đang trên đường đến!
There are no slots available on this day.,Không có khung giờ nào khả dụng trong ngày này
There are no students in this batch.,Không có học sinh nào trong đợt này.
There are no submissions for this assignment.,Không có bài nộp cho nhiệm vụ này.
"There are no {0} currently. Keep an eye out, fresh learning experiences are on the way!","Hiện tại chưa có {0}. Hãy theo dõi, những trải nghiệm học tập mới sẽ sớm xuất hiện!"
Thinking,Tư duy
This badge has been awarded to {0} on {1}.,Huy hiệu này đã được trao cho {0} vào {1}.
This badge has not been assigned to any students yet,Huy hiệu này chưa được cấp cho bất kỳ học sinh nào
This class has ended,Lớp học này đã kết thúc
This course has:,Khóa học này có:
This course requires you to complete an evaluation to get certified. Please pick a slot based on your convenience for the evaluations.,Khóa học này yêu cầu bạn hoàn thành bài đánh giá để được cấp chứng chỉ. Vui lòng chọn khung giờ thuận tiện cho bạn để tham gia đánh giá.
This is a separate field from system user account,Đây là một trường riêng biệt với tài khoản người dùng hệ thống
This lesson is locked,Bài học này đã bị khóa
This lesson is not available for preview. As you are the Instructor of the course only you can see it.,"Bài học này không khả dụng để xem trước. Vì bạn là giảng viên của khóa học, chỉ bạn mới có thể xem."
This lesson is not available for preview. Please enroll in the course to access it.,Bài học này không có sẵn để xem trước. Hãy đăng ký khóa học để truy cập nó.
This lesson is not available for preview. Please join the course to access it.,Bài học này không khả dụng để xem trước. Vui lòng tham gia khóa học để truy cập.
This Month,Tháng này
This program consists of {0} courses,Chương trình này bao gồm {0} khóa học
This quiz consists of {0} questions.,Bài kiểm tra này bao gồm {0} câu hỏi.
This site is being updated. You will not be able to make any changes. Full access will be restored shortly.,Trang web này đang được cập nhật. Bạn sẽ không thể thực hiện bất kỳ thay đổi nào. Toàn quyền truy cập sẽ sớm được khôi phục.
This student is already in the current session.,Học sinh này đã tham gia phiên học hiện tại.
This video contains {0} {1}:,Video này chứa {0} {1}:
This Week,Tuần này
This will permanently delete the coupon and the code will no longer be valid.,Điều này sẽ xóa vĩnh viễn phiếu giảm giá và mã sẽ không còn hiệu lực.
Thursday,Thứ năm
Thêm học sinh,Add học sinh
Thư viện mẫu chuẩn hóa,Chuẩn hóa thư viện
Time,Thời gian
Time for a Quiz,Thời gian cho một bài kiểm tra
Time in Video,Thời gian trong video
Time in Video (minutes),Thời gian trong Video (phút)
Time in video exceeds the total duration of the video.,Thời gian trong video vượt quá tổng thời lượng của video.
Time must be in 24 hour format (HH:mm). Example 11:30 or 22:00,Thời gian phải ở định dạng 24 giờ (HH:mm). Ví dụ 11:30 hoặc 22:00
Time Saved,Thời gian tiết kiệm
Time:,Thời gian:
Timed Quiz,Câu đố có tính thời gian
Timed Quiz Challenge,Thử thách đố vui tính giờ
Timezone,Múi giờ
Title,Tiêu đề
Title is required,Tiêu đề là bắt buộc
TIÊU CHÍ CHẤM ĐIỂM,ĐIỂM CHÍ CHÍ TIÊU CHÍ
To,ĐẾN
to close,đóng cửa
To manage your authorized third party apps,Để quản lý các ứng dụng bên thứ ba đã được bạn cấp quyền
to navigate,để điều hướng
to select,để chọn
to view your feedback.,để xem phản hồi của bạn.
Toggle Theme,Chuyển đổi giao diện
Tomosa Intelligence,Tomosa Intelligence
Tone checks and actionable suggestions are validated before publish.,Kiểm tra giọng điệu và đề xuất hành động được xác thực trước khi xuất bản.
Topic / Lesson Name,Chủ đề / Tên bài dạy
Total,Tổng cộng
Total AI Graded,Tổng số bài AI đã chấm
Total Lesson Plans,Tổng giáo án
Total Marks,Tổng số điểm
Total Max Score,Tổng số điểm tối đa
Total Plans,Tổng kế hoạch
Total Quizzes,Tổng Quizzes
Total Results,Tổng kết quả
Total Rubrics,Tổng số phiếu tự đánh giá
Total Score,Tổng số điểm
Total Sessions,Tổng số phiên
Total Students,Tổng số học sinh
Total Submissions,Tổng số bài gửi
TOTAL SUBMISSIONS,TỔNG SỐ BÀI
Track your scores and get AI-powered learning insights.,Theo dõi điểm số của bạn và nhận thông tin chi tiết về học tập được hỗ trợ bởi AI.
Training Feedback,Phản hồi đào tạo
Transaction created successfully,Giao dịch được tạo thành công
Transaction Details,Chi tiết giao dịch
Transaction updated successfully,Giao dịch được cập nhật thành công
Transactions,Giao dịch
True/False,Đúng/Sai
Truy cập bài tập,Truy cập tập tin
"Try a weekly plan: 3 review sessions, 2 practice sessions, and 1 reflection session to track progress.","Hãy thử lập kế hoạch hàng tuần: 3 buổi ôn tập, 2 buổi thực hành và 1 buổi suy ngẫm để theo dõi tiến độ."
Try Again,Thử lại
Try again!,Hãy thử lại!
Tuesday,Thứ ba
Twitter,Twitter
Twitter ID,ID Twitter
two distinct roots,hai nghiệm phân biệt
Type,Kiểu
Type '/' for commands or select text to format,Nhập '/' cho các lệnh hoặc chọn văn bản để định dạng
Type here. Use markdown to format.,Nhập tại đây. Dùng markdown để định dạng.
Type title,Nhập tiêu đề
Type to search student by name/email/username,Nhập để tìm kiếm sinh viên theo tên/email/tên người dùng
Type to search student...,Nhập để tìm kiếm sinh viên...
Type your answer,Nhập câu trả lời của bạn
Type your question...,Nhập câu hỏi của bạn...
Tìm kiếm phiên chấm...,Search point...
Tìm kiếm phiên theo ID hoặc tên...,Tìm kiếm ID phiên bản hoặc tên...
Tính năng xuất điểm đang được phát triển.,Tính năng xuất bản đang được phát triển.
Tùy chỉnh tiêu chí,Tiêu chí tùy chỉnh
Tạo Phiên & Rubric,Tạo Phiên bản & Phiếu tự đánh giá
Tạo và chuẩn hóa các tiêu chí chấm điểm để đảm bảo tính khách quan cho mọi bài làm.,Tạo và chuẩn hóa các tiêu chuẩn chấm điểm để đảm bảo tính toán cho khách hàng trong mọi bài làm.
Tải bài làm của học sinh,Tải bài làm của sinh viên
Tải lên bài làm và rubric để Gia sư AI có đủ dữ liệu hỗ trợ bạn.,Tải lên bài làm và phiếu tự đánh giá để giáo sư AI có đủ dữ liệu hỗ trợ cho bạn.
Tải lên file đề bài hoặc sử dụng AI để tự động tạo tiêu chí chấm điểm (Rubric). Rubric càng chi tiết,AI chấm càng chính xác.
Tải Rubric chấm điểm,Tải Điểm chấm đánh giá
Tải tệp,Tải tệp tin
Tải ảnh bài làm,Tải bài làm
Tất cả lớp,Tất cả các lớp
Tối ưu hóa quy trình giảng dạy.,Giảng dạy quy trình ưu tiên tối ưu.
Tự động cập nhật Gradebook,Tự động cập nhật Sổ Điểm
Tự động nhận diện bài làm từ ảnh chụp hoặc file PDF để chấm điểm tức thì.,Tự động nhận dạng bài làm từ ảnh chụp hoặc tệp PDF để chấm điểm tức thì.
Tự động nhận diện các ô khoanh,đúng/sai và tính điểm chính xác tuyệt đối.
Unable to add student.,Không thể thêm sinh viên.
Unable to open camera. Please allow camera permission.,Không thể mở máy ảnh. Vui lòng cho phép máy ảnh.
Unavailability updated successfully,Không có sẵn được cập nhật thành công
Under Review,Đang chờ duyệt
University,Đại học
University Prep,Ôn Đại học
UnPublished,Chưa xuất bản
Unpublished,Chưa được xuất bản
Unread,Chưa đọc
Unscramble letters to find the hidden word,Sắp xếp lại các chữ cái để tìm từ ẩn
Unsplash,Bapt
Unsplash Access Key,Khóa truy cập Unsplash
Upcoming,Sắp diễn ra
Upcoming Batches,Lớp học sắp diễn ra
Upcoming Evaluations,Đánh giá sắp tới
Upcoming Live Classes,Lớp học trực tiếp sắp tới
Update,Cập nhật
Updated On,Đã cập nhật vào
Updating language preference...,Đang cập nhật tùy chọn ngôn ngữ...
Upload,Tải lên
Upload a file or type content here...,Tải lên một tập tin hoặc gõ nội dung ở đây...
Upload and manage course materials and resources.,Tải lên và quản lý các tài liệu khóa học và nguồn lực.
Upload Answer Key (Word/PDF),Upload Đáp án (Word/PDF)
Upload Assignment,Tải bài tập lên
Upload Document,Tải tài liệu lên
Upload Essay Image,Tải ảnh bài làm
Upload Essay Images,Tải ảnh bài tự luận lên
Upload File,Tải tệp lên
"Upload File (.pdf, .docx, .txt)","Tải File lên (.pdf, .docx, .txt)"
Upload File Đề bài & Đáp án,Tải File Đề bài & Đáp án
Upload Files,Tải tập tin lên
Upload Image,Tải ảnh lên
Upload Question File (Optional),Tải lên tệp câu hỏi (Tùy chọn)
Upload Rubric,Tải Rubric
Upload sample answer sheet image (for better AI recognition),Tải lên ảnh mẫu tờ bài làm (để AI nhận diện tốt hơn)
Upload Scoring Rubric,Tải rubric chấm điểm lên
Upload your first document to get started.,Tải tài liệu đầu tiên của bạn lên để bắt đầu.
Uploading {0}%,Đang tải lên {0}%
Uploading...,Đang tải lên...
URL,URL
Usage Limit,Giới hạn sử dụng
"Use a simple structure: thesis, 2-3 supporting points, and conclusion. Then revise for clarity and grammar.","Sử dụng cấu trúc đơn giản: luận điểm, 2-3 điểm hỗ trợ và kết luận. Sau đó sửa lại cho rõ ràng và ngữ pháp."
Use active recall and self-quizzes after each lesson.,Sử dụng phương pháp gợi nhớ tích cực và tự kiểm tra sau mỗi bài học.
Use HTML,Sử dụng HTML
User,người dùng
Value,Giá trị
Video Statistics for {0},Thống kê video cho {0}
Vietnamese,Tiếng Việt
Vietnamese Standardized Test,Chứng chỉ tiếng Anh VSTEP
View All,Xem tất cả
View all feedback,Xem tất cả phản hồi
View Analytics,Xem phân tích
"View analytics, export results, and monitor grading performance.","Xem phân tích, xuất kết quả và theo dõi hiệu suất chấm điểm."
View Applications,Xem ứng dụng
View Certificate,Xem chứng chỉ
View detailed roadmap,Xem lộ trình chi tiết
View document,Xem tài liệu
View Grade History Log,Xem nhật ký lịch sử điểm
View more question sets,Xem thêm bộ đề
View Resume,Xem sơ yếu lý lịch
Visit Batch,Truy cập hàng loạt
Visit Website,Truy cập trang web
Watch Time,Thời gian xem
Web Page,Trang web
Web page added to sidebar,Trang web được thêm vào thanh bên
Wednesday,Thứ Tư
Week 5 assignment - History,Bài tập tuần 5 - Lịch sử
Weekly,hàng tuần
Weekly progress tracking,Theo dõi tiến bộ hàng tuần
weeks,tuần
Weight,Cân nặng
Weight in Final Grade (%),Trọng số ở lớp cuối cùng (%)
What best describes your role?,Điều gì mô tả đúng nhất vai trò của bạn?
What do you want to find today?,Bạn muốn tìm gì hôm nay?
What does include in preview mean?,Bao gồm trong bản xem trước có nghĩa là gì?
What is your use case for Frappe Learning?,Trường hợp sử dụng Frappe Learning của bạn là gì?
When,Khi
"When Δ = 0, equation has a double root","Khi Δ = 0, phương trình có nghiệm kép"
"When Δ > 0, equation has two distinct real roots","Khi Δ > 0, phương trình có 2 nghiệm phân biệt"
Where did you hear about us?,Bạn đã nghe về chúng tôi ở đâu?
Word,Từ
Word Scramble,Sắp xếp chữ cái
Work Mode,Chế độ làm việc
Workspace,Không gian làm việc
Write a review,Viết đánh giá
Write a Review,Viết đánh giá
Write your answer here,Viết câu trả lời của bạn ở đây
"Wrong sign: wrote ""Δ > 0 no solution"" — should be Δ < 0. −0.5","Sai dấu: viết ""Δ > 0 vô nghiệm"" là sai. Trừ 0.5"
Xuất báo cáo chi tiết,Xuất chi tiết báo cáo
Xây dựng tiêu chí đa tầng,Xây dựng tiêu chuẩn đa tầng
Xóa ảnh này,Xóa hình ảnh này
Yellow,Vàng
You,Bạn
YOU,BẠN
You are already certified for this course. Click on the card below to open your certificate.,Bạn đã được chứng nhận cho khóa học này. Nhấp vào thẻ bên dưới để mở chứng chỉ của bạn.
You are not a member of this batch. Please checkout our upcoming batches.,Bạn không phải là thành viên của đợt này. Vui lòng kiểm tra các đợt sắp tới của chúng tôi.
You are not enrolled in this course. Please enroll to access this lesson.,Bạn không được ghi danh vào khóa học này. Hãy đăng ký để truy cập bài học này.
You are not permitted to access this page.,Bạn không được phép truy cập trang này.
you are on a,bạn đang ở trên một
You can attempt this quiz {0}.,Bạn có thể thử bài kiểm tra này {0}.
You can do better,
"You can do better,","Bạn có thể làm tốt hơn,"
You can only upload {0} files,Bạn chỉ có thể tải lên {0} tệp
You cannot change the availability when the site is being updated.,Bạn không thể thay đổi tính khả dụng khi trang web đang được cập nhật.
You cannot change the roles in read-only mode.,Bạn không thể thay đổi vai trò ở chế độ chỉ đọc.
You do not have permission to access this page.,Bạn không có quyền truy cập trang này.
You do not have permission to change language settings,Bạn không có quyền thay đổi cài đặt ngôn ngữ
You got {0}% correct answers with a score of {1} out of {2},Bạn có {0}% câu trả lời đúng với số điểm {1} trên tổng số {2}
You have already exceeded the maximum number of attempts allowed for this quiz.,Bạn đã vượt quá số lần thử tối đa được phép cho bài kiểm tra này.
You have applied,Bạn đã nộp đơn
You have been enrolled in this batch,Bạn đã được ghi danh vào đợt này
You have been enrolled in this course,Bạn đã được ghi danh vào khóa học này
You have exceeded the maximum number of attempts allowed to appear for evaluations of this course.,Bạn đã vượt quá số lần tối đa được phép tham gia đánh giá của khóa học này.
You have not received any certificates yet.,Bạn chưa nhận được bất kỳ chứng chỉ nào.
You have {0} upcoming {1} and {2} {3} scheduled.,Bạn đã lên lịch {0} {1} và {2} {3} sắp tới.
You have {0} upcoming {1}.,Bạn có {0} sắp tới {1}.
You have {0} {1} scheduled.,Bạn đã lên lịch {0} {1}.
You haven't completed your profile.,Bạn chưa hoàn thiện hồ sơ của mình.
You need to login first to enroll for this course,Bạn cần phải đăng nhập trước để đăng ký khóa học này
You rock,
"You rock,","Bạn đá,"
You will have to complete the quiz to continue the video,Bạn sẽ phải hoàn thành bài kiểm tra để tiếp tục video
You will have to get {0}% correct answers in order to pass the quiz.,Bạn sẽ phải nhận được {0}% câu trả lời đúng để vượt qua bài kiểm tra.
You've successfully submitted the assignment.,Bạn đã gửi bài tập thành công.
Your Badges,Huy hiệu của bạn
Your browser does not support the video tag.,Trình duyệt của bạn không hỗ trợ thẻ video.
Your calendar is set.,Lịch của bạn đã được đặt.
"Your course is currently under review. Once the review is complete, the System Admins will publish it on the website.","Khóa học của bạn hiện đang được xem xét. Khi quá trình xét duyệt hoàn tất, quản trị viên hệ thống sẽ xuất bản khóa học trên website."
Your current score trend needs support and a stronger review plan.,Xu hướng điểm số hiện tại của bạn cần được hỗ trợ và có kế hoạch đánh giá mạnh mẽ hơn.
Your enrollment in {{ batch_name }} is confirmed,Việc đăng ký vào {{ batch_name }} của bạn đã được xác nhận
"Your learning streak counts the number of days in a row youâve kept up your learning, whether itâs a lesson, quiz, or assignment. Donât worry, weekends donât break your streak.","Chuỗi học tập của bạn đếm số ngày liên tiếp mà bạn duy trì được việc học của mình, cho dù đó là một bài học, bài kiểm tra hay bài tập. Đừng lo lắng, những ngày cuối tuần sẽ không làm gián đoạn kỷ lục của bạn."
"Your learning streak counts the number of days in a row you’ve kept up your learning, whether it’s a lesson, quiz, or assignment. Don’t worry, weekends don’t break your streak.","Chuỗi học tập của bạn tính số ngày liên tiếp bạn duy trì việc học, dù là bài học, bài kiểm tra hay bài tập. Đừng lo, cuối tuần không làm gián đoạn chuỗi của bạn."
Your Output,Đầu ra của bạn
Your performance is stable and on track.,Hiệu suất của bạn ổn định và đi đúng hướng.
Your submission for <b>{0}</b> has been graded by AI.,Bài nộp của bạn cho <b>{0}</b> đã được AI chấm điểm.
"Your submission has been successfully saved. The instructor will review and grade it shortly, and you'll be notified of your final result.",Nội dung gửi của bạn đã được lưu thành công. Người hướng dẫn sẽ xem xét và chấm điểm ngay và bạn sẽ được thông báo về kết quả cuối cùng của mình.
Yêu cầu chọn phiên,Phiên bản yêu cầu
Zen Mode,Chế độ Zen
Zoom,Phóng to
Zoom Account,Tài khoản thu phóng
Zoom Account created successfully,Tài khoản Zoom đã được tạo thành công
Zoom Account updated successfully,Tài khoản Zoom được cập nhật thành công
Zoom Accounts,Tài khoản thu phóng
{0} Assignments,{0} Bài tập
{0} Exercises,{0} Bài tập
{0} Quizzes,{0} Câu đố
{0} Submissions,{0} Bài gửi
{0} {1},{0} {1}
{0} {1} Jobs,{0} {1} Việc làm
| MULTI:,| ĐA:
Ánh sáng đủ,tránh đổ bóng của điện thoại lên tờ giấy.
Đang chấm,Chấm dứt
Đang chấm...,Chấm dứt...
Đang chờ kết quả phân tích từ AI...,Đang chờ phân tích kết quả từ AI...
Đã đồng bộ {0} bài nộp mới,Đã đồng bộ {0} bài mới
Đối với trắc nghiệm,hãy khoanh tròn đậm hoặc đánh dấu X rõ ràng vào ô đáp án.
Đồng bộ trực tiếp LMS,LMS trực tiếp đồng bộ
✅ ACCEPT THIS DRAFT,✅ CHẤP NHẬN BẢN NHÁP NÀY
✦ AI CONTENT ANALYSIS,✦ PHÂN TÍCH NỘI DUNG AI
designed as a learning path to guide your progress. You may take the courses in any order that suits you. , được thiết kế như một lộ trình học tập để hướng dẫn sự tiến bộ của bạn. Bạn có thể tham gia các khóa học theo bất kỳ thứ tự nào phù hợp với mình.
" designed as a structured learning path to guide your progress. Courses in this program must be taken in order, and each course will unlock as you complete the previous one. "," được thiết kế như một lộ trình học tập có cấu trúc để hướng dẫn sự tiến bộ của bạn. Các khóa học trong chương trình này phải được thực hiện theo thứ tự và mỗi khóa học sẽ mở khóa khi bạn hoàn thành khóa học trước đó. "
you are on a, bạn đang ở trên một
24/7 Counselling,Tư vấn 24/7
98% Correct,Chính xác 98%
"Dear {{ member_name }},\n\nYou have been enrolled in our upcoming batch {{ batch_name }}.\n\nThanks,\nFrappe Learning","Thân gửi {{ member_name }},\n\nBạn đã được ghi danh vào lớp học sắp tới {{ batch_name }}.\n\nTrân trọng,\nFrappe Learning"
A new era of education,Một kỷ nguyên giáo dục mới
AI Essay Grader Configuration,Cấu hình chấm bài luận bằng AI
AI Essay Grading,Chấm bài luận bằng AI
AI Quiz Scoring,Chấm điểm trắc nghiệm bằng AI
AI personal tutor,Gia sư cá nhân AI
ANALYSIS REPORT ON,BÁO CÁO PHÂN TÍCH VỀ
API Error,Lỗi API
Accuracy,Độ chính xác
Activate,Kích hoạt
Active (visible to students),Hoạt động (hiển thị với học sinh)
Add Student(s),Thêm học sinh
Analysis of learning performance,Phân tích kết quả học tập
Analyze content and evaluate according to Rubric standardization.,Phân tích nội dung và đánh giá theo tiêu chuẩn Rubric.
Answer Photo Dot Mode,Chế độ chấm điểm qua ảnh chụp
Approval marks,Điểm phê duyệt
Approve AI results,Phê duyệt kết quả từ AI
Approved {0} 's post,Đã phê duyệt bài đăng của {0}
Approvered,Đã phê duyệt
Are you sure you want to delete this photo?,Bạn có chắc chắn muốn xóa ảnh này không?
Are you sure you want to delete this session?,Bạn có chắc chắn muốn xóa phiên này không?
Are you sure you want to grade THE ENTIRE work in this session?,Bạn có chắc chắn muốn chấm điểm TOÀN BỘ bài làm trong phiên này không?
Are you sure you want to remove this session?,Bạn có chắc chắn muốn loại bỏ phiên này không?
Are you sure you want to start grading this student?,Bạn có chắc chắn muốn bắt đầu chấm điểm cho học sinh này không?
Artificial intelligence (AI),Trí tuệ nhân tạo (AI)
Automatic Scoring,Chấm điểm tự động
"Automatically create exercises from source documents (PDF, DOCX) with multiple cognitive levels.","Tự động tạo bài tập từ tài liệu nguồn (PDF, DOCX) với nhiều cấp độ nhận thức khác nhau."
"Automatically identify circled boxes, true/false and calculate points with absolute accuracy.","Tự động nhận diện các ô khoanh tròn, đúng/sai và tính điểm với độ chính xác tuyệt đối."
Automatically recognize work from photos or PDFs for instant grading.,Tự động nhận diện bài làm từ ảnh chụp hoặc PDF để chấm điểm tức thì.
Automatically update Gradebook,Tự động cập nhật sổ điểm
Average,Trung bình
BROWSE & SAVE POINTS,XEM & LƯU ĐIỂM
Batch marking in progress...,Đang tiến hành chấm điểm theo lớp...
Batch:,Lớp học:
Best Score,Điểm cao nhất
Browse & Next,Xem & Tiếp theo
By Course,Theo Khóa học
CRITICAL THINKING,TƯ DUY PHẢN BIỆN
Child’s Email,Email của con
